id_cliente,eta,segmento,anzianita_mesi,num_prodotti,stipendio_accreditato,ha_carta_credito,ha_mutuo,ha_investimenti,saldo_medio_eur,patrimonio_gestito_eur,canale_preferito,accessi_app_mese,transazioni_mese,giorni_ultima_operazione,variazione_saldo_3m_pct,reclami_12m,nps,note_gestore,abbandono
CL002174,70,affluent,121,4,0,1,0,0,24166.27,0.0,web,0,10,9,0.7,0,5.0,,0
CL002175,35,mass,74,1,1,0,0,0,1157.03,0.0,filiale,3,14,9,12.0,0,8.2,,0
CL002176,70,mass,195,1,1,0,0,0,5848.09,0.0,app,10,9,10,-0.9,0,7.7,,1
CL002177,26,mass,33,1,0,0,0,0,5651.53,0.0,filiale,5,9,11,5.9,0,7.8,,0
CL002178,51,affluent,65,2,1,1,0,0,11990.34,0.0,filiale,0,14,16,-21.6,0,6.4,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002179,61,mass,68,2,0,1,0,1,1315.35,7691.07,web,1,6,10,1.0,0,8.7,Interessato a una consulenza sulla previdenza integrativa.,1
CL002180,50,affluent,117,4,1,1,1,1,21260.59,370789.92,app,11,17,10,1.1,0,7.0,,0
CL002181,66,mass,106,2,1,0,0,0,8003.52,0.0,app,15,10,7,-4.3,0,,,0
CL002182,35,mass,144,3,1,0,1,0,6470.37,0.0,filiale,8,23,13,18.5,0,,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002183,60,mass,124,3,1,1,0,0,2012.73,0.0,app,10,9,7,0.4,0,7.9,,0
CL002184,62,mass,91,1,0,1,0,1,5030.29,8533.34,app,15,10,17,-0.9,0,9.6,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002185,61,affluent,85,4,1,0,0,1,59288.65,22210.87,app,18,13,13,-3.5,0,8.9,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002186,39,mass,81,3,0,0,1,0,1547.82,0.0,app,18,11,14,-4.2,0,8.8,,0
CL002187,40,affluent,46,7,1,1,1,0,28242.95,0.0,app,11,15,10,-0.8,0,10.0,,0
CL002188,37,mass,157,3,0,1,1,0,14848.84,0.0,web,1,12,11,-2.5,1,7.7,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002189,50,private,85,6,0,0,0,1,42351.47,70783.15,app,16,13,12,6.2,1,4.0,Interessato a una consulenza sulla previdenza integrativa.,0
CL002190,58,mass,61,1,1,0,0,0,12581.39,0.0,app,14,17,9,7.6,0,5.6,,0
CL002191,43,mass,184,1,0,0,0,0,19096.66,0.0,web,4,5,10,18.5,0,6.9,,0
CL002192,47,mass,91,3,1,1,0,0,3641.01,0.0,filiale,1,12,13,-4.4,1,3.7,,1
CL002193,38,mass,122,6,1,1,1,1,3265.91,14491.16,web,5,18,19,-11.0,0,,,0
CL002194,34,mass,58,4,1,1,0,0,11268.71,0.0,filiale,1,11,12,2.9,0,9.8,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002195,63,affluent,211,2,1,1,0,1,22566.96,181273.2,app,5,15,15,3.2,0,8.9,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL002196,73,mass,95,2,1,0,1,0,534.96,0.0,app,7,17,11,12.3,1,7.8,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002197,39,mass,73,4,1,0,0,1,4068.72,13743.4,app,11,19,16,-15.6,0,6.2,,0
CL002198,76,mass,77,2,0,0,0,0,6791.07,0.0,app,9,4,21,0.1,1,4.7,Interessato a una consulenza sulla previdenza integrativa.,0
CL002199,57,mass,202,4,0,0,0,1,8656.58,55373.88,filiale,1,10,10,14.8,0,6.9,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002200,31,mass,50,2,0,1,1,0,2013.11,0.0,app,10,9,13,11.6,0,9.2,,0
CL002201,44,mass,112,2,0,0,1,0,3488.33,0.0,app,11,6,12,15.1,1,6.0,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002202,20,affluent,92,1,0,0,0,1,64278.21,34951.3,app,15,8,8,-3.3,0,8.8,,1
CL002203,22,private,142,5,0,0,1,1,126398.97,779459.54,app,13,8,16,-25.5,0,10.0,,1
CL002204,42,mass,105,3,1,1,0,0,1123.42,0.0,filiale,3,20,13,4.0,0,6.8,Ha ridotto l'operativita' e valuta di spostare la liquidita' altrove.,0
CL002205,49,mass,96,4,0,1,0,0,13546.37,0.0,web,5,8,11,6.6,0,5.3,,0
CL002206,72,mass,193,3,1,0,0,0,3667.63,0.0,web,0,14,8,-6.9,0,10.0,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002207,28,mass,100,2,0,0,1,0,11873.89,0.0,app,10,14,10,5.3,1,7.2,,0
CL002208,75,mass,120,5,1,1,0,1,1266.6,15535.87,app,8,15,11,2.4,0,5.8,,0
CL002209,35,affluent,180,3,1,1,0,0,23929.6,0.0,filiale,5,18,8,-16.7,0,,,0
CL002210,29,mass,107,1,1,1,0,1,7035.77,3568.35,app,12,10,17,13.4,2,7.1,Interessato a una consulenza sulla previdenza integrativa.,0
CL002211,66,mass,76,2,0,0,0,0,4111.61,0.0,app,12,7,15,-17.1,0,7.0,,1
CL002212,71,affluent,243,3,0,1,0,0,9200.88,0.0,filiale,1,9,10,9.5,0,5.5,,1
CL002213,59,mass,87,1,1,0,0,0,518.99,0.0,app,9,8,19,-9.8,1,4.2,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002214,27,affluent,148,3,0,1,0,1,105103.21,123431.87,app,21,9,7,3.1,0,8.7,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002215,27,mass,24,1,0,1,0,1,5559.34,35271.09,filiale,7,7,13,2.1,2,6.2,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,1
CL002216,45,mass,160,1,0,1,0,0,12709.7,0.0,filiale,3,5,14,2.1,0,10.0,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002217,49,affluent,56,4,1,1,0,1,61547.32,53930.14,app,9,22,10,14.0,0,2.9,,0
CL002218,85,affluent,155,3,1,1,0,0,45657.43,0.0,filiale,1,20,6,11.1,0,7.6,,0
CL002219,38,affluent,116,3,0,0,0,1,19981.37,236397.12,app,16,7,11,-8.3,0,5.9,Lamentele ripetute sulle commissioni applicate sul conto corrente.,0
CL002220,32,mass,69,3,1,1,1,0,6910.45,0.0,filiale,3,19,12,1.6,0,4.8,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002221,82,affluent,141,5,1,1,0,1,96862.02,59913.74,app,7,15,11,8.2,1,6.0,,0
CL002222,30,mass,38,2,1,0,0,0,4792.03,0.0,filiale,6,11,12,7.5,0,8.1,,0
CL002223,21,mass,121,2,0,0,0,0,24625.33,0.0,filiale,6,7,22,7.5,1,,,1
CL002224,47,mass,112,4,1,1,1,0,1153.46,0.0,app,15,19,13,1.7,0,10.0,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,0
CL002225,46,mass,62,1,0,0,0,1,1047.1,10204.18,app,13,8,7,11.3,0,5.6,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",1
CL002226,60,mass,130,1,0,1,0,0,10821.26,0.0,app,8,3,58,10.4,0,7.9,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002227,77,mass,152,5,0,1,0,0,2128.41,0.0,app,8,12,13,5.3,1,5.4,,1
CL002228,81,affluent,143,7,1,1,0,0,167839.37,0.0,app,7,22,8,-1.5,1,4.0,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002229,39,affluent,27,3,1,1,0,0,88908.83,0.0,app,15,12,19,20.8,0,9.5,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002230,84,affluent,125,3,0,1,0,0,111365.61,0.0,web,0,9,14,-2.7,1,8.1,,0
CL002231,61,mass,168,3,0,0,0,0,9857.55,0.0,web,4,5,15,-9.6,0,,,0
CL002232,24,affluent,103,5,1,1,0,0,11641.53,0.0,app,26,14,13,-2.7,0,8.3,Interessato a una consulenza sulla previdenza integrativa.,0
CL002233,81,mass,169,3,1,0,0,0,998.84,0.0,app,13,13,14,3.0,1,5.6,,0
CL002234,29,mass,90,2,0,0,1,0,17081.74,0.0,app,20,10,8,-2.7,0,8.0,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002235,58,affluent,174,5,0,1,0,1,6919.84,266627.3,app,7,11,9,-9.0,0,7.7,,0
CL002236,72,mass,103,1,1,1,0,0,18516.12,0.0,app,11,11,15,-0.3,0,7.0,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002237,36,mass,52,4,1,1,0,0,8124.61,0.0,app,19,17,14,14.5,0,8.8,,0
CL002238,37,mass,234,2,1,1,0,0,4152.11,0.0,app,12,12,19,-15.3,0,6.3,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,1
CL002239,51,mass,74,2,1,0,0,0,6619.95,0.0,app,8,10,13,2.7,0,9.3,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002240,78,affluent,89,3,1,1,1,0,40559.34,0.0,app,7,24,13,-12.5,0,,,0
CL002241,34,mass,71,2,0,1,0,0,3706.45,0.0,filiale,2,9,6,-12.3,0,,,0
CL002242,63,mass,123,3,1,1,0,0,16044.45,0.0,filiale,0,5,8,-18.9,0,7.7,,0
CL002243,49,mass,164,3,1,0,0,0,15556.92,0.0,app,13,11,15,1.0,0,7.0,,0
CL002244,27,mass,57,3,1,1,0,0,5115.82,0.0,web,2,14,8,-20.1,1,5.6,,1
CL002245,66,affluent,104,3,1,1,1,0,15549.2,0.0,web,1,15,15,2.6,0,8.0,,0
CL002246,74,private,131,4,0,1,0,1,432162.1,813787.15,app,11,10,11,-0.7,0,5.8,,0
CL002247,57,affluent,86,3,0,0,0,0,4321.92,0.0,filiale,5,5,9,6.4,0,5.7,,0
CL002248,31,affluent,29,6,1,1,0,0,39785.7,0.0,app,16,25,14,-24.7,0,,,0
CL002249,30,mass,33,2,1,1,0,0,8652.62,0.0,app,19,9,13,-19.5,1,5.6,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002250,47,affluent,186,5,1,0,1,0,12660.51,0.0,filiale,3,6,9,-3.9,0,5.8,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002251,53,mass,150,2,0,0,0,1,10682.98,21679.84,app,13,8,9,0.7,0,5.3,,0
CL002252,56,mass,108,2,1,1,0,0,4342.71,0.0,app,16,10,12,12.7,0,6.1,,0
CL002253,36,mass,117,2,1,0,1,0,2721.31,0.0,filiale,7,11,14,-1.1,0,7.2,,0
CL002254,53,mass,153,2,0,1,0,0,10581.91,0.0,app,16,8,9,-8.9,1,5.8,,0
CL002255,39,affluent,61,1,1,0,0,1,10043.12,74063.98,filiale,5,12,12,14.5,1,6.7,,0
CL002256,65,mass,80,2,1,0,1,0,9723.24,0.0,app,14,10,11,-6.6,0,9.2,,0
CL002257,72,private,206,7,1,1,0,1,22406.04,613573.14,web,0,12,11,-17.1,0,7.9,Interessato a una consulenza sulla previdenza integrativa.,0
CL002258,63,mass,57,2,1,0,0,1,5751.03,5282.51,app,13,10,7,4.9,0,5.4,,0
CL002259,20,mass,99,4,0,1,0,1,4626.05,29423.3,web,3,9,9,1.1,0,9.2,Ha ridotto l'operativita' e valuta di spostare la liquidita' altrove.,1
CL002260,85,affluent,154,6,0,1,0,0,16416.35,0.0,app,13,10,8,11.2,0,7.2,,0
CL002261,21,mass,135,3,1,1,0,0,6314.87,0.0,web,13,17,15,-11.6,0,7.9,Ha ridotto l'operativita' e valuta di spostare la liquidita' altrove.,0
CL002262,85,mass,179,3,1,0,0,1,4139.73,4263.95,web,0,19,16,1.5,1,,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002263,22,mass,99,2,1,1,0,1,11489.93,5669.73,app,12,15,11,-7.2,0,7.8,,0
CL002264,54,private,70,2,0,1,0,1,220870.82,2751849.14,filiale,1,6,14,4.0,0,10.0,,1
CL002265,26,affluent,123,3,0,1,0,1,40102.11,18418.03,filiale,6,8,11,-7.5,0,7.2,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002266,26,mass,97,2,1,1,0,0,5782.98,0.0,filiale,7,13,12,1.2,1,8.1,,0
CL002267,65,mass,86,5,0,1,0,0,2907.5,0.0,web,1,7,16,14.8,0,,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002268,68,mass,134,3,0,0,0,0,3389.29,0.0,app,8,6,14,1.8,0,7.6,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002269,27,mass,32,6,0,1,1,0,5560.23,0.0,app,14,10,8,-3.0,0,6.8,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002270,84,mass,135,1,0,1,0,1,3804.64,55801.14,app,5,8,11,17.9,1,3.6,,1
CL002271,41,mass,297,7,1,1,0,0,12092.1,0.0,app,15,17,9,-0.6,0,8.5,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002272,41,mass,53,1,1,0,1,0,4837.27,0.0,app,17,13,12,3.8,0,8.7,Interessato a una consulenza sulla previdenza integrativa.,0
CL002273,39,mass,38,2,1,0,0,1,6237.72,11687.56,app,14,15,17,11.1,0,,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002274,50,mass,57,4,1,1,0,1,1258.39,22711.03,web,1,15,7,-1.2,1,6.2,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002275,31,mass,70,3,1,1,0,0,10393.2,0.0,app,13,16,22,-0.5,0,7.6,,0
CL002276,48,mass,140,1,0,1,1,1,2635.8,13639.87,app,6,8,10,-0.6,2,5.2,,1
CL002277,33,affluent,84,3,0,1,0,1,10439.7,114963.33,web,4,10,13,4.7,0,8.2,Interessato a una consulenza sulla previdenza integrativa.,0
CL002278,23,mass,22,6,1,1,0,0,19566.37,0.0,app,12,26,11,30.0,1,5.6,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002279,44,affluent,134,2,0,0,0,1,49992.03,73096.29,app,14,6,16,15.0,1,6.6,,1
CL002280,64,mass,62,1,1,1,1,1,10714.85,7293.67,filiale,0,15,17,13.2,0,10.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002281,70,mass,80,2,1,0,0,0,6694.53,0.0,app,11,16,12,-9.7,0,4.4,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002282,43,mass,68,3,1,1,0,1,4089.44,17886.39,app,14,12,14,-4.1,0,8.3,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002283,41,mass,165,3,0,1,0,0,3457.69,0.0,filiale,4,8,14,7.9,0,6.8,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002284,71,mass,131,2,0,0,0,0,8966.04,0.0,filiale,0,8,11,-21.4,0,6.5,,0
CL002285,64,affluent,125,4,0,0,0,1,73941.28,49567.36,web,1,12,13,-8.5,0,9.8,,0
CL002286,74,affluent,83,4,0,1,0,1,25094.25,65553.91,web,1,9,12,15.4,1,6.4,,0
CL002287,79,mass,115,1,1,1,0,0,28718.26,0.0,filiale,0,10,16,13.6,0,7.1,,0
CL002288,74,mass,191,2,1,1,0,0,3723.48,0.0,app,11,15,16,4.4,0,7.6,,0
CL002289,81,affluent,159,2,1,1,0,0,7609.49,0.0,app,12,8,13,9.5,0,5.4,,0
CL002290,47,mass,141,4,0,1,0,0,944.48,0.0,web,2,7,9,27.4,1,8.6,Interessato a una consulenza sulla previdenza integrativa.,0
CL002291,46,mass,96,1,1,0,0,0,973.6,0.0,app,11,10,11,-2.0,0,,,0
CL002292,41,affluent,152,2,1,1,0,0,18385.71,0.0,web,4,14,5,26.8,1,,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,0
CL002293,35,mass,36,3,0,0,0,0,3608.99,0.0,filiale,6,12,10,6.7,0,6.5,,0
CL002294,69,mass,115,5,1,0,0,0,8220.12,0.0,app,8,18,13,-1.3,0,7.5,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002295,67,mass,152,2,1,1,0,0,4334.03,0.0,app,6,12,13,18.2,1,7.9,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002296,72,mass,75,3,1,1,0,0,9499.88,0.0,web,0,12,14,-8.3,1,4.7,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,1
CL002297,31,mass,15,3,1,1,0,0,4630.42,0.0,filiale,1,17,13,1.7,0,5.9,,1
CL002298,52,affluent,252,3,0,0,1,1,27009.09,127163.73,app,10,8,6,-1.6,1,7.3,,0
CL002299,34,mass,88,1,0,0,0,1,2644.5,16133.16,web,2,7,14,20.0,0,6.4,,1
CL002300,78,affluent,81,2,1,0,0,1,95998.62,44726.07,app,13,19,12,-3.5,0,6.8,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002301,37,affluent,90,3,0,1,0,0,6723.9,0.0,filiale,3,15,14,-2.0,0,8.0,,0
CL002302,29,affluent,31,4,1,0,0,0,34994.24,0.0,app,23,14,18,0.2,0,4.6,,0
CL002303,57,mass,73,4,0,1,0,0,3776.36,0.0,web,2,14,7,-21.6,0,8.9,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002304,78,mass,213,3,1,0,0,1,8987.4,8040.11,web,0,21,11,16.0,0,6.2,,0
CL002305,80,mass,113,4,1,0,0,0,4364.48,0.0,app,11,20,18,0.6,0,10.0,,0
CL002306,26,mass,48,3,1,0,0,0,4481.8,0.0,filiale,3,17,14,-3.9,0,10.0,,0
CL002307,41,affluent,45,3,0,1,1,1,20989.63,11846.76,filiale,3,14,17,10.9,1,8.8,,1
CL002308,30,mass,61,4,1,1,0,0,15582.92,0.0,app,16,12,13,-1.7,0,6.0,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002309,40,affluent,98,3,1,0,0,1,26740.24,38430.86,app,15,13,14,5.3,1,4.4,,0
CL002310,55,mass,83,1,1,1,0,0,26178.3,0.0,web,4,11,12,-9.6,0,7.0,,0
CL002311,38,mass,273,4,0,1,0,0,5681.79,0.0,app,18,12,12,-6.8,0,8.9,,0
CL002312,24,mass,30,2,1,0,0,1,4535.02,13958.67,app,17,12,9,4.2,1,7.8,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002313,53,affluent,65,2,0,0,0,1,23411.09,324200.71,app,11,11,11,-6.1,1,6.0,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,1
CL002314,23,mass,51,2,1,0,1,0,7389.55,0.0,app,20,11,8,-18.1,1,1.9,,0
CL002315,34,mass,248,5,1,1,1,0,2618.73,0.0,web,7,21,17,18.1,1,6.6,Confronta le nostre condizioni con quelle di una fintech segnalata da un amico.,0
CL002316,20,affluent,110,2,1,0,0,0,30422.19,0.0,app,10,8,8,-16.0,0,4.6,,0
CL002317,25,mass,46,3,1,0,0,0,4479.75,0.0,app,12,15,8,11.3,0,7.9,,0
CL002318,48,mass,74,2,1,1,1,0,5959.39,0.0,filiale,1,26,10,-1.3,1,6.3,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002319,76,mass,91,3,1,1,0,0,6093.8,0.0,app,6,12,14,14.4,1,,,0
CL002320,71,mass,108,1,1,0,1,0,6385.57,0.0,app,11,19,10,1.6,0,10.0,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002321,26,mass,62,3,1,1,0,0,4843.6,0.0,web,11,18,11,-0.3,0,7.6,Interessato a una consulenza sulla previdenza integrativa.,0
CL002322,22,mass,108,2,0,1,0,0,18252.35,0.0,filiale,9,7,7,6.7,0,8.7,,0
CL002323,42,mass,117,4,1,1,0,0,6504.91,0.0,filiale,3,10,12,1.5,0,9.3,,0
CL002324,63,mass,97,3,1,0,0,0,46415.45,0.0,app,7,13,10,3.7,0,6.0,,0
CL002325,69,mass,235,5,0,1,1,0,4651.13,0.0,filiale,2,15,16,-0.1,0,7.9,,0
CL002326,74,mass,100,3,0,1,0,0,10540.94,0.0,web,1,7,14,11.6,1,3.7,,0
CL002327,42,mass,42,1,0,0,0,0,2313.59,0.0,web,3,6,13,-6.9,0,7.2,,0
CL002328,31,mass,90,5,1,1,0,0,15688.93,0.0,app,9,16,16,18.0,0,6.1,,0
CL002329,21,mass,137,2,0,1,0,0,2359.36,0.0,app,11,4,6,5.5,0,,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,1
CL002330,29,mass,73,4,1,1,1,1,6702.86,38832.37,filiale,3,15,17,14.2,0,7.1,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002331,24,mass,24,1,1,1,0,1,3505.24,27100.54,web,7,14,9,-7.1,0,6.0,,0
CL002332,76,affluent,140,3,1,1,0,1,40077.34,356379.98,app,15,14,10,25.0,0,9.1,,0
CL002333,37,affluent,100,2,0,1,0,1,21599.88,40832.92,web,10,7,11,8.5,0,8.3,,0
CL002334,74,mass,151,2,1,1,0,0,2185.66,0.0,app,9,14,8,24.4,0,7.2,,0
CL002335,56,mass,117,3,1,1,0,0,3482.71,0.0,filiale,3,8,6,-3.0,0,10.0,,0
CL002336,55,mass,190,5,1,1,0,1,17808.34,27153.43,app,8,15,14,-11.5,0,5.4,,0
CL002337,50,affluent,60,4,1,1,1,1,40631.87,414963.88,app,9,17,18,-0.5,0,,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002338,74,mass,65,4,1,1,1,0,1394.14,0.0,web,2,23,6,10.8,0,10.0,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002339,22,mass,11,1,1,1,1,0,11918.47,0.0,app,12,17,8,16.3,0,9.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002340,26,mass,26,2,0,1,0,0,1993.48,0.0,app,18,10,10,-5.7,2,7.3,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002341,47,mass,152,4,1,1,1,1,8682.14,11681.58,app,22,11,21,14.3,1,8.9,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002342,46,mass,80,4,0,0,0,1,7316.22,5347.14,filiale,6,11,10,5.6,0,9.9,,0
CL002343,56,affluent,229,5,1,1,0,0,46464.27,0.0,filiale,0,10,13,12.7,1,4.8,,0
CL002344,68,affluent,80,5,1,1,0,0,141439.84,0.0,web,1,25,7,-12.2,0,7.2,Interessato a una consulenza sulla previdenza integrativa.,0
CL002345,58,mass,229,2,1,1,0,0,2109.54,0.0,filiale,2,12,16,-8.0,0,8.7,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002346,36,mass,48,1,1,1,0,0,7705.7,0.0,filiale,3,12,16,-14.4,1,3.9,,0
CL002347,41,mass,80,1,1,1,0,0,13816.65,0.0,filiale,5,7,14,0.9,0,6.1,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,1
CL002348,69,mass,70,3,1,1,1,0,2492.38,0.0,app,8,16,9,13.0,0,10.0,,0
CL002349,33,mass,182,3,1,0,1,1,2272.92,11392.53,app,15,16,19,16.5,0,5.3,,0
CL002350,53,mass,101,2,0,1,0,1,3434.17,4222.56,web,3,7,18,-6.9,0,8.3,,0
CL002351,55,affluent,301,2,0,0,0,1,35739.76,12021.76,filiale,0,8,13,6.4,1,6.4,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002352,69,private,199,5,1,1,0,1,37487.72,220953.8,filiale,0,16,13,6.2,0,8.2,,0
CL002353,67,mass,110,5,1,1,0,0,7304.62,0.0,app,12,14,8,-19.8,0,5.2,,0
CL002354,50,mass,70,3,1,1,1,0,1251.94,0.0,filiale,2,16,11,4.7,0,8.3,,0
CL002355,40,mass,147,5,0,1,0,1,14242.67,8749.0,app,17,7,16,-21.0,0,4.4,,0
CL002356,44,mass,95,1,1,0,1,1,7061.34,11543.77,web,5,10,11,-0.2,0,6.8,,0
CL002357,47,mass,64,5,1,1,0,0,24880.16,0.0,filiale,3,13,8,-6.8,0,7.2,,1
CL002358,34,mass,87,3,0,0,0,0,8118.54,0.0,app,17,5,10,8.1,0,7.8,,0
CL002359,61,mass,56,3,0,1,0,0,3380.29,0.0,web,4,5,6,9.6,0,9.6,,0
CL002360,33,affluent,103,3,1,0,0,0,13003.19,0.0,app,20,21,8,17.6,0,5.8,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002361,62,mass,150,5,0,1,0,0,5513.76,0.0,filiale,2,9,12,1.9,1,8.0,,1
CL002362,69,mass,80,1,1,1,0,0,4327.63,0.0,app,9,20,9,5.0,0,10.0,,0
CL002363,83,mass,227,1,1,0,0,0,12932.84,0.0,web,0,15,11,-9.1,0,6.1,,0
CL002364,27,private,138,3,0,0,0,1,57840.27,254821.82,app,9,9,15,-6.3,0,4.4,,1
CL002365,70,mass,141,3,0,1,0,0,27414.07,0.0,app,15,10,14,-5.3,0,6.8,,0
CL002366,25,mass,33,2,1,1,0,0,14006.81,0.0,app,12,9,9,-0.5,1,8.4,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002367,42,mass,131,3,1,0,0,1,3702.74,1488.52,app,15,14,13,25.4,0,9.7,,0
CL002368,31,mass,60,5,1,1,0,0,22427.4,0.0,app,10,13,9,2.6,0,6.1,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002369,30,private,87,6,0,0,1,1,65932.19,484692.04,app,17,8,19,17.2,0,,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL002370,31,mass,125,3,1,0,0,0,5350.96,0.0,filiale,6,22,13,8.2,0,,,0
CL002371,22,affluent,18,2,0,1,1,1,8458.57,53816.13,app,22,5,9,10.7,1,8.1,,0
CL002372,74,mass,75,3,0,1,0,1,23433.28,191188.52,web,0,10,10,3.3,1,7.6,,1
CL002373,24,mass,48,2,1,0,0,0,1009.64,0.0,web,5,9,11,-0.4,0,10.0,,0
CL002374,46,mass,261,3,0,1,1,1,1216.34,1252.26,filiale,0,10,9,3.1,0,8.8,,0
CL002375,66,mass,321,4,1,0,0,0,2511.81,0.0,app,10,6,9,-8.4,0,7.3,,0
CL002376,85,mass,164,4,1,0,0,1,14619.2,16931.55,app,9,26,12,-6.0,1,6.8,,0
CL002377,76,mass,199,1,1,0,0,0,10502.41,0.0,app,5,7,10,0.9,0,7.8,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002378,29,mass,74,3,0,0,1,0,4963.4,0.0,app,13,11,18,2.3,0,,,0
CL002379,85,affluent,148,3,0,0,0,0,66755.57,0.0,web,0,9,13,-23.2,1,3.8,Lamentele ripetute sulle commissioni applicate sul conto corrente.,1
CL002380,63,private,106,4,1,1,0,1,120249.62,121196.8,web,2,11,13,-11.2,0,6.3,Interessato a una consulenza sulla previdenza integrativa.,0
CL002381,31,mass,157,5,1,1,0,0,6504.09,0.0,filiale,1,10,15,8.3,1,6.9,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002382,49,mass,222,2,1,1,0,0,19664.17,0.0,filiale,1,14,16,9.9,1,7.9,,0
CL002383,80,affluent,141,4,1,0,0,1,21371.26,10602.08,filiale,0,19,9,-18.6,0,9.1,,0
CL002384,45,mass,100,1,0,1,0,1,2231.13,37997.47,app,17,7,15,3.1,1,2.1,,0
CL002385,32,affluent,71,2,0,0,0,1,40745.23,234754.68,filiale,7,2,49,42.1,0,,,0
CL002386,77,mass,259,4,0,1,0,0,8658.07,0.0,app,7,11,9,14.7,0,7.7,,0
